"sampleid","taxonomy","count","count_total","count_relative"
"Group 8-B-4","Lactobacillus",944,85843,0.0109968197756369
"Group 8-B-4","Saccharibacillus",37,85843,0.00043101941917221
"Group 8-B-4","Enterococcus",328,85843,0.00382092890509418
"Group 8-B-4","Cerasibacillus",3,85843,3.49475204734224e-05
"Group 8-B-4","Leuconostoc",10,85843,0.000116491734911408
"Group 8-B-4","Pseudomonas",2186,85843,0.0254650932516338
"Group 8-B-4","Flavonifractor",2,85843,2.32983469822816e-05
"Group 8-B-4","Rhodococcus",71,85843,0.000827091317870997
"Group 8-B-4","Microterricola",57,85843,0.000664002888995026
"Group 8-B-4","Achromobacter",8449,85843,0.0984238668266487
"Group 8-B-4","Paenibacillus",13,85843,0.00015143925538483
"Group 8-B-4","Thermobacillus",15,85843,0.000174737602367112
"Group 8-B-4","Brevibacterium",76,85843,0.000885337185326701
"Group 8-B-4","Terrisporobacter",41,85843,0.000477616113136773
"Group 8-B-4","Vescimonas",4,85843,4.65966939645632e-05
"Group 8-B-4","Jeotgalicoccus",14,85843,0.000163088428875971
"Group 8-B-4","Veillonella",15,85843,0.000174737602367112
"Group 8-B-4","Ruminiclostridium",35,85843,0.000407721072189928
"Group 8-B-4","Amorphus",68,85843,0.000792143797397575
"Group 8-B-4","Eubacterium",25,85843,0.00029122933727852
"Group 8-B-4","Sporofaciens",29,85843,0.000337826031243083
"Group 8-B-4","Ihubacter",7,85843,8.15442144379856e-05
"Group 8-B-4","Bacillus",8,85843,9.31933879291264e-05
"Group 8-B-4","Romboutsia",31,85843,0.000361124378225365
"Group 8-B-4","Streptococcus",1499,85843,0.0174621110632201
"Group 8-B-4","Acutalibacter",4,85843,4.65966939645632e-05
"Group 8-B-4","Parabacteroides",6,85843,6.98950409468448e-05
"Group 8-B-4","Muribaculum",28,85843,0.000326176857751943
"Group 8-B-4","Enterococcus",310,85843,0.00361124378225365
"Group 8-B-4","Anaerobacterium",37,85843,0.00043101941917221
"Group 8-B-4","Faecalicatena",8,85843,9.31933879291264e-05
"Group 8-B-4","Paraeggerthella",11,85843,0.000128140908402549
"Group 8-B-4","Faecalibacillus",22,85843,0.000256281816805098
"Group 8-B-4","Paenibacillus",4,85843,4.65966939645632e-05
"Group 8-B-4","Thomasclavelia",579,85843,0.00674487145137053
"Group 8-B-4","Symbiobacterium",4,85843,4.65966939645632e-05
"Group 8-B-4","Streptomyces",15,85843,0.000174737602367112
"Group 8-B-4","Tepidimicrobium",19,85843,0.000221334296331675
"Group 8-B-4","Vagococcus",8,85843,9.31933879291264e-05
"Group 8-B-4","Haemophilus",47,85843,0.000547511154083618
"Group 8-B-4","Clostridium",28,85843,0.000326176857751943
"Group 8-B-4","Saccharibacillus",3,85843,3.49475204734224e-05
"Group 8-B-4","Lactobacillus",4,85843,4.65966939645632e-05
"Group 8-B-4","Peptostreptococcus",23,85843,0.000267930990296239
"Group 8-B-4","Akkermansia",49,85843,0.000570809501065899
"Group 8-B-4","Cutibacterium",20,85843,0.000232983469822816
"Group 8-B-4","Marseillibacter",14,85843,0.000163088428875971
"Group 8-B-4","Pseudomonas",1422,85843,0.0165651247044022
"Group 8-B-4","Sediminivirga",10,85843,0.000116491734911408
"Group 8-B-4","Loriellopsis",655,85843,0.00763020863669723
"Group 8-B-4","Sporofaciens",59,85843,0.000687301235977307
"Group 8-B-4","Microbacterium",41,85843,0.000477616113136773
"Group 8-B-4","Brachybacterium",89,85843,0.00103677644071153
"Group 8-B-4","Veillonella",14,85843,0.000163088428875971
"Group 8-B-4","Bradyrhizobium",4,85843,4.65966939645632e-05
"Group 8-B-4","Wansuia",2,85843,2.32983469822816e-05
"Group 8-B-4","Amorphus",153,85843,0.00178232354414454
"Group 8-B-4","Clostridium",3,85843,3.49475204734224e-05
"Group 8-B-4","Pediococcus",35,85843,0.000407721072189928
"Group 8-B-4","Serinibacter",11,85843,0.000128140908402549
"Group 8-B-4","Bacteroides",21,85843,0.000244632643313957
"Group 8-B-4","Methylobacterium",6,85843,6.98950409468448e-05
"Group 8-B-4","Enterocloster",129,85843,0.00150274338035716
"Group 8-B-4","Brevundimonas",29,85843,0.000337826031243083
"Group 8-B-4","Thermoactinomyces",8,85843,9.31933879291264e-05
"Group 8-B-4","Bacillus",25,85843,0.00029122933727852
"Group 8-B-4","Loriellopsis",12,85843,0.00013979008189369
"Group 8-B-4","Duncaniella",59,85843,0.000687301235977307
"Group 8-B-4","Janthinobacterium",65,85843,0.000757196276924152
"Group 8-B-4","Blautia",4,85843,4.65966939645632e-05
"Group 8-B-4","Pseudoclavibacter",74,85843,0.00086203883834442
"Group 8-B-4","Clostridium",1,85843,1.16491734911408e-05
"Group 8-B-4","Neorhizobium",35,85843,0.000407721072189928
"Group 8-B-4","Loriellopsis",640,85843,0.00745547103433011
"Group 8-B-4","Veillonella",7,85843,8.15442144379856e-05
"Group 8-B-4","Fusimonas",7,85843,8.15442144379856e-05
"Group 8-B-4","Mediterraneibacter",31,85843,0.000361124378225365
"Group 8-B-4","Muribaculum",20,85843,0.000232983469822816
"Group 8-B-4","Curtobacterium",587,85843,0.00683806483929965
"Group 8-B-4","Sporofaciens",67,85843,0.000780494623906434
"Group 8-B-4","Methylorubrum",2,85843,2.32983469822816e-05
"Group 8-B-4","Nocardioides",38,85843,0.000442668592663351
"Group 8-B-4","Gracilibacter",6,85843,6.98950409468448e-05
"Group 8-B-4","Tissierella",79,85843,0.000920284705800123
"Group 8-B-4","Kurthia",31,85843,0.000361124378225365
"Group 8-B-4","Amorphus",5,85843,5.8245867455704e-05
"Group 8-B-4","Nocardioides",5,85843,5.8245867455704e-05
"Group 8-B-4","Mediterraneibacter",1,85843,1.16491734911408e-05
"Group 8-B-4","Schaalia",111,85843,0.00129305825751663
"Group 8-B-4","Thermoactinomyces",11,85843,0.000128140908402549
"Group 8-B-4","Lancefieldella",13,85843,0.00015143925538483
"Group 8-B-4","Nocardioides",63,85843,0.000733897929941871
"Group 8-B-4","Lactobacillus",711,85843,0.00828256235220111
"Group 8-B-4","Pediococcus",42,85843,0.000489265286627914
"Group 8-B-4","Actinomadura",2,85843,2.32983469822816e-05
"Group 8-C-4","Methylorubrum",502,401858,0.00124919747771601
"Group 8-C-4","Pseudomonas",1594,401858,0.00396657525792693
"Group 8-C-4","Paraclostridium",75,401858,0.000186633089300201
"Group 8-C-4","Mediterraneibacter",13,401858,3.23497354787014e-05
"Group 8-C-4","Microbacterium",1186,401858,0.00295129125213384
"Group 8-C-4","Lactivibrio",6,401858,1.4930647144016e-05
"Group 8-C-4","Bdellovibrio",23,401858,5.72341473853948e-05
"Group 8-C-4","Neorhizobium",3134,401858,0.00779877469155771
"Group 8-C-4","Brucella",86,401858,0.000214005942397563
"Group 8-C-4","Plantibacter",148,401858,0.000368289296219062
"Group 8-C-4","Agrobacterium",3173,401858,0.00789582389799382
"Group 8-C-4","Corynebacterium",109,401858,0.000271240089782958
"Group 8-C-4","Neorhizobium",3635,401858,0.00904548372808305
"Group 8-C-4","Devosia",73,401858,0.000181656206918862
"Group 8-C-4","Peptoniphilus",12,401858,2.98612942880321e-05
"Group 8-C-4","Mumia",226,401858,0.000562387709091271
"Group 8-C-4","Ruminococcoides",31,401858,7.71416769107496e-05
"Group 8-C-4","Salinithrix",14,401858,3.48381766693708e-05
"Group 8-C-4","Paenibacillus",10,401858,2.48844119066934e-05
"Group 8-C-4","Mediterraneibacter",3,401858,7.46532357200802e-06
"Group 8-C-4","Marseillibacter",12,401858,2.98612942880321e-05
"Group 8-C-4","Caldilinea",3,401858,7.46532357200802e-06
"Group 8-C-4","Achromobacter",10,401858,2.48844119066934e-05
"Group 8-C-4","Acetitomaculum",23,401858,5.72341473853948e-05
"Group 8-C-4","Antrihabitans",1043,401858,0.00259544416186812
"Group 8-C-4","Angelakisella",7,401858,1.74190883346854e-05
"Group 8-C-4","Nocardioides",131,401858,0.000325985795977684
"Group 8-C-4","Neglectibacter",9,401858,2.23959707160241e-05
"Group 8-C-4","Rhizobium",238,401858,0.000592249003379303
"Group 8-C-4","Duncaniella",860,401858,0.00214005942397563
"Group 8-C-4","Clostridium",83,401858,0.000206540618825555
"Group 8-C-4","Anaerobacterium",11,401858,2.73728530973627e-05
"Group 8-C-4","Clostridium",10,401858,2.48844119066934e-05
"Group 8-C-4","Waddlia",9,401858,2.23959707160241e-05
"Group 8-C-4","Citricoccus",17,401858,4.23035002413788e-05
"Group 8-C-4","Brachybacterium",24,401858,5.97225885760642e-05
"Group 8-C-4","Nitrolancea",4,401858,9.95376476267736e-06
"Group 8-C-4","Nakamurella",4,401858,9.95376476267736e-06
"Group 8-C-4","Paenibacillus",71,401858,0.000176679324537523
"Group 8-C-4","Clostridium",18,401858,4.47919414320481e-05
"Group 8-C-4","Duncaniella",2,401858,4.97688238133868e-06
"Group 8-C-4","Lachnoclostridium",8,401858,1.99075295253547e-05
"Group 8-C-4","Saccharibacillus",25,401858,6.22110297667335e-05
"Group 8-C-4","Cuneatibacter",7,401858,1.74190883346854e-05
"Group 8-C-4","Agrobacterium",16,401858,3.98150590507095e-05
"Group 8-C-4","Devosia",96,401858,0.000238890354304257
"Group 8-C-4","Blautia",24,401858,5.97225885760642e-05
"Group 8-C-4","Bacillus",30,401858,7.46532357200802e-05
"Group 8-C-4","Sporacetigenium",3,401858,7.46532357200802e-06
"Group 8-C-4","Clostridium",19,401858,4.72803826227175e-05
"Group 8-C-4","Enterocloster",53,401858,0.000131887383105475
"Group 8-C-4","Microterricola",390,401858,0.000970492064361043
"Group 8-C-4","Methylobacterium",694,401858,0.00172697818632452
"Group 8-C-4","Devosia",16,401858,3.98150590507095e-05
"Group 8-C-4","Finegoldia",12,401858,2.98612942880321e-05
"Group 8-C-4","Achromobacter",4,401858,9.95376476267736e-06
"Group 8-C-4","Achromobacter",26902,401858,0.0669440449113866
"Group 8-C-4","Pseudomonas",35,401858,8.70954416734269e-05
"Group 8-C-4","Frigoribacterium",487,401858,0.00121187085985597
"Group 8-C-4","Paenibacillus",10,401858,2.48844119066934e-05
"Group 8-C-4","Nocardioides",41,401858,0.000102026088817443
"Group 8-C-4","Limisphaera",10,401858,2.48844119066934e-05
"Group 8-C-4","Paraburkholderia",11,401858,2.73728530973627e-05
"Group 8-C-4","Microbacterium",3532,401858,0.00878917428544411
"Group 8-C-4","Loriellopsis",1229,401858,0.00305829422333262
"Group 8-C-4","Caldicoprobacter",9,401858,2.23959707160241e-05
"Group 8-C-4","Clostridium",9,401858,2.23959707160241e-05
"Group 8-C-4","Peptostreptococcus",288,401858,0.00071667106291277
"Group 8-C-4","Kurthia",155,401858,0.000385708384553748
"Group 8-C-4","Kocuria",124,401858,0.000308566707642998
"Group 8-C-4","Tyzzerella",6,401858,1.4930647144016e-05
"Group 8-C-4","Thomasclavelia",48,401858,0.000119445177152128
"Group 8-C-4","Corynebacterium",23,401858,5.72341473853948e-05
"Group 8-C-4","Glycomyces",12,401858,2.98612942880321e-05
"Group 8-C-4","Microlunatus",30,401858,7.46532357200802e-05
"Group 8-C-4","Clostridium",43,401858,0.000107002971198782
"Group 8-C-4","Symbiobacterium",3,401858,7.46532357200802e-06
"Group 8-C-4","Methylobacterium",19,401858,4.72803826227175e-05
"Group 8-C-4","Janibacter",34,401858,8.46070004827576e-05
"Group 8-C-4","Tepidimicrobium",10,401858,2.48844119066934e-05
"Group 8-C-4","Lachnoclostridium",32,401858,7.96301181014189e-05
"Group 8-C-4","Flintibacter",11,401858,2.73728530973627e-05
"Group 8-C-4","Carnobacterium",59,401858,0.000146818030249491
"Group 8-C-4","Flavobacterium",105,401858,0.000261286325020281
"Group 8-C-4","Paracoccus",12,401858,2.98612942880321e-05
"Group 8-C-4","Comamonas",70,401858,0.000174190883346854
"Group 8-C-4","Nocardioides",224,401858,0.000557410826709932
"Group 8-C-4","Eubacterium",56,401858,0.000139352706677483
"Group 8-C-4","Salinithrix",12,401858,2.98612942880321e-05
"Group 8-C-4","Ewingella",8417,401858,0.0209452095018638
"Group 8-C-4","Limosilactobacillus",21,401858,5.22572650040562e-05
"Group 8-C-4","Clostridium",27,401858,6.71879121480722e-05
"Group 8-C-4","Sangeribacter",95,401858,0.000236401913113587
"Group 8-C-4","Duncaniella",4,401858,9.95376476267736e-06
"Group 8-C-4","Vescimonas",48,401858,0.000119445177152128
"Group 8-C-4","Microbacterium",2881,401858,0.00716919907031837
"Group 8-C-4","Legionella",68,401858,0.000169214000965515
"Group 8-C-4","Peredibacter",4,401858,9.95376476267736e-06
"Group 8-C-4","Kaustia",5,401858,1.24422059533467e-05
"Group 8-C-4","Anaerococcus",659,401858,0.0016398827446511
"Group 8-C-4","Paenibacillus",25,401858,6.22110297667335e-05
"Group 8-C-4","Kineothrix",11,401858,2.73728530973627e-05
"Group 8-C-4","Saccharibacillus",23,401858,5.72341473853948e-05
"Group 8-C-4","Arthrobacter",38,401858,9.4560765245435e-05
"Group 8-C-4","Latilactobacillus",96,401858,0.000238890354304257
"Group 8-C-4","Caldicoprobacter",6,401858,1.4930647144016e-05
"Group 8-C-4","Gracilibacter",5,401858,1.24422059533467e-05
"Group 8-C-4","Endobacterium",105,401858,0.000261286325020281
"Group 8-C-4","Novibacillus",3,401858,7.46532357200802e-06
"Group 8-C-4","Amorphus",7,401858,1.74190883346854e-05
"Group 8-C-4","Nocardioides",7,401858,1.74190883346854e-05
"Group 8-C-4","Anaerococcus",202,401858,0.000502665120515207
"Group 8-C-4","Kineothrix",7,401858,1.74190883346854e-05
"Group 8-C-4","Saccharibacillus",17,401858,4.23035002413788e-05
"Group 8-C-4","Clostridium",40,401858,9.95376476267736e-05
"Group 8-C-4","Microbacterium",515,401858,0.00128154721319471
"Group 8-C-4","Desulforamulus",5,401858,1.24422059533467e-05
"Group 8-C-4","Clostridium",70,401858,0.000174190883346854
"Group 8-C-4","Turicibacter",221,401858,0.000549945503137924
"Group 8-C-4","Devosia",445,401858,0.00110735632984786
"Group 8-C-4","Vescimonas",53,401858,0.000131887383105475
"Group 8-C-4","Haloactinomyces",176,401858,0.000437965649557804
"Group 8-C-4","Amorphus",8051,401858,0.0200344400260789
"Group 8-C-4","Thomasclavelia",33,401858,8.21185592920882e-05
"Group 8-C-4","Atopobium",11,401858,2.73728530973627e-05
"Group 8-C-4","Microbacterium",3,401858,7.46532357200802e-06
"Group 8-C-4","Microterricola",405,401858,0.00100781868222108
"Group 8-C-4","Litorihabitans",266,401858,0.000661925356718045
"Group 8-C-4","Duncaniella",665,401858,0.00165481339179511
"Group 8-C-4","Clostridium",29,401858,7.21647945294109e-05
"Group 8-C-4","Mammaliicoccus",33,401858,8.21185592920882e-05
"Group 8-C-4","Frigoribacterium",481,401858,0.00119694021271195
"Group 8-C-4","Enterococcus",149,401858,0.000370777737409732
"Group 8-C-4","Paenibacillus",76,401858,0.00018912153049087
"Group 8-C-4","Devosia",40,401858,9.95376476267736e-05
"Group 8-C-4","Eubacterium",5,401858,1.24422059533467e-05
"Group 8-C-4","Clostridium",121,401858,0.00030110138407099
"Group 8-C-4","Denitrovibrio",3,401858,7.46532357200802e-06
"Group 8-C-4","Paenibacillus",23,401858,5.72341473853948e-05
"Group 8-C-4","Anaerobacterium",10,401858,2.48844119066934e-05
"Group 8-C-4","Achromobacter",21,401858,5.22572650040562e-05
"Group 8-C-4","Peptoniphilus",12,401858,2.98612942880321e-05
"Group 8-C-4","Saccharopolyspora",13,401858,3.23497354787014e-05
"Group 8-C-4","Ligilactobacillus",8,401858,1.99075295253547e-05
"Group 8-C-4","Ruthenibacterium",9,401858,2.23959707160241e-05
"Group 8-C-4","Peptostreptococcus",852,401858,0.00212015189445028
"Group 8-C-4","Arthrobacter",8,401858,1.99075295253547e-05
"Group 8-C-4","Erysipelothrix",17,401858,4.23035002413788e-05
"Group 8-C-4","Antrihabitans",2,401858,4.97688238133868e-06
"Group 8-C-4","Weissella",289,401858,0.00071915950410344
"Group 8-C-4","Erysipelothrix",11,401858,2.73728530973627e-05
"Group 8-C-4","Weissella",177,401858,0.000440454090748473
"Group 8-C-4","Convivina",2,401858,4.97688238133868e-06
"Group 8-C-4","Gracilibacter",38,401858,9.4560765245435e-05
"Group 8-C-4","Mediterraneibacter",77,401858,0.000191609971681539
"Group 8-C-4","Lachnoclostridium",4,401858,9.95376476267736e-06
"Group 8-C-4","Clostridium",43,401858,0.000107002971198782
"Group 8-C-4","Weissella",2244,401858,0.005584062031862
"Group 8-C-4","Agrococcus",114,401858,0.000283682295736305
"Group 8-C-4","Fusimonas",57,401858,0.000141841147868152
"Group 8-C-4","Acidaminococcus",5,401858,1.24422059533467e-05
"Group 8-C-4","Clostridium",15,401858,3.73266178600401e-05
"Group 8-C-4","Lactobacillus",14,401858,3.48381766693708e-05
"Group 8-C-4","Lactococcus",44,401858,0.000109491412389451
"Group 8-C-4","Saccharibacillus",36,401858,8.95838828640963e-05
"Group 8-C-4","Anaerocolumna",5,401858,1.24422059533467e-05
"Group 8-C-4","Lachnoclostridium",4,401858,9.95376476267736e-06
"Group 8-C-4","Nocardioides",252,401858,0.000627087180048674
"Group 8-C-4","Leucobacter",3,401858,7.46532357200802e-06
"Group 8-C-4","Paenibacillus",653,401858,0.00162495209750708
"Group 8-C-4","Leucobacter",3,401858,7.46532357200802e-06
"Group 8-C-4","Muribaculum",30,401858,7.46532357200802e-05
"Group 8-C-4","Virgibacillus",15,401858,3.73266178600401e-05
"Group 8-C-4","Rathayibacter",521,401858,0.00129647786033873
"Group 8-C-4","Amylolactobacillus",51,401858,0.000126910500724136
"Group 8-C-4","Latilactobacillus",8,401858,1.99075295253547e-05
"Group 8-C-4","Pseudomonas",395,401858,0.00098293427031439
"Group 8-C-4","Devosia",515,401858,0.00128154721319471
"Group 8-C-4","Vescimonas",12,401858,2.98612942880321e-05
"Group 8-C-4","Nocardioides",209,401858,0.000520084208849892
"Group 8-C-4","Agreia",2,401858,4.97688238133868e-06
"Group 8-C-4","Ligilactobacillus",41,401858,0.000102026088817443
"Group 8-C-4","Periweissella",6,401858,1.4930647144016e-05
"Group 8-C-4","Vulgatibacter",5,401858,1.24422059533467e-05
"Group 8-C-4","Schnuerera",5,401858,1.24422059533467e-05
"Group 8-C-4","Anaerosalibacter",94,401858,0.000233913471922918
"Group 8-C-4","Methylobacterium",87,401858,0.000216494383588233
"Group 8-C-4","Pseudogracilibacillus",70,401858,0.000174190883346854
"Group 8-C-4","Nocardioides",17,401858,4.23035002413788e-05
"Group 8-C-4","Proteiniborus",4,401858,9.95376476267736e-06
"Group 8-C-4","Dysosmobacter",11,401858,2.73728530973627e-05
"Group 8-C-4","Microlunatus",41,401858,0.000102026088817443
"Group 8-C-4","Nocardioides",52,401858,0.000129398941914806
"Group 8-C-4","Limoniibacter",79,401858,0.000196586854062878
"Group 8-C-4","Thermanaerosceptrum",7,401858,1.74190883346854e-05
"Group 8-C-4","Aureimonas",1722,401858,0.0042850957303326
"Group 8-C-4","Blautia",4,401858,9.95376476267736e-06
"Group 8-C-4","Streptomyces",45,401858,0.00011197985358012
"Group 8-C-4","Loriellopsis",958,401858,0.00238392666066123
"Group 8-C-4","Murimonas",42,401858,0.000104514530008112
"Group 8-C-4","Tissierella",33,401858,8.21185592920882e-05
"Group 8-C-4","Methylobacterium",5,401858,1.24422059533467e-05
"Group 8-C-4","Ruminococcoides",22,401858,5.47457061947255e-05
"Group 8-C-4","Terribacillus",12,401858,2.98612942880321e-05
"Group 8-C-4","Eubacterium",17,401858,4.23035002413788e-05
"Group 8-C-4","Shinella",21,401858,5.22572650040562e-05
"Group 8-C-4","Rhodococcus",105,401858,0.000261286325020281
"Group 8-C-4","Eubacterium",20,401858,4.97688238133868e-05
"Group 8-C-4","Bacillus",17,401858,4.23035002413788e-05
"Group 8-C-4","Sangeribacter",94,401858,0.000233913471922918
"Group 8-C-4","Gracilibacter",6,401858,1.4930647144016e-05
"Group 8-C-4","Nakamurella",56,401858,0.000139352706677483
"Group 8-C-4","Amorphus",366,401858,0.000910769475784979
"Group 8-C-4","Nocardioides",124,401858,0.000308566707642998
"Group 8-C-4","Brucella",313,401858,0.000778882092679504
"Group 8-C-4","Saccharomonospora",8,401858,1.99075295253547e-05
"Group 8-C-4","Angelakisella",14,401858,3.48381766693708e-05
"Group 8-C-4","Glycomyces",10,401858,2.48844119066934e-05
"Group 8-C-4","Tissierella",34,401858,8.46070004827576e-05
"Group 8-C-4","Amorphus",8153,401858,0.0202882610275271
"Group 8-C-4","Paenibacillus",695,401858,0.00172946662751519
"Group 8-C-4","Ruminococcus",8,401858,1.99075295253547e-05
"Group 8-C-4","Gordonibacter",7,401858,1.74190883346854e-05
"Group 8-C-4","Quadrisphaera",16,401858,3.98150590507095e-05
"Group 8-C-4","Nocardioides",155,401858,0.000385708384553748
"Group 8-C-4","Gracilibacter",8,401858,1.99075295253547e-05
"Group 8-C-4","Bacillus",25,401858,6.22110297667335e-05
"Group 8-C-4","Turicibacter",343,401858,0.000853535328399584
"Group 8-C-4","Streptococcus",3815,401858,0.00949340314240354
"Group 8-C-4","Amorphus",21,401858,5.22572650040562e-05
"Group 8-C-4","Elizabethkingia",68,401858,0.000169214000965515
"Group 8-C-4","Duncaniella",81,401858,0.000201563736444217
"Group 8-C-4","Virgibacillus",29,401858,7.21647945294109e-05
"Group 8-C-4","Tissierella",6,401858,1.4930647144016e-05
"Group 8-C-4","Enterococcus",95,401858,0.000236401913113587
"Group 8-C-4","Pelagibacterium",6,401858,1.4930647144016e-05
"Group 8-C-4","Novibacillus",25,401858,6.22110297667335e-05
"Group 8-C-4","Devosia",44,401858,0.000109491412389451
"Group 8-C-4","Romboutsia",126,401858,0.000313543590024337
"Group 8-C-4","Anaerobacterium",12,401858,2.98612942880321e-05
"Group 8-C-4","Pantoea",185,401858,0.000460361620273828
"Group 8-C-4","Carnobacterium",24,401858,5.97225885760642e-05
"Group 8-C-4","Pseudolysinimonas",22,401858,5.47457061947255e-05
"Group 8-C-4","Weissella",53,401858,0.000131887383105475
"Group 8-C-4","Brevibacterium",102,401858,0.000253821001448273
"Group 8-C-4","Paeniclostridium",16,401858,3.98150590507095e-05
"Group 8-C-4","Saccharibacillus",21,401858,5.22572650040562e-05
"Group 8-C-4","Curtobacterium",1807,401858,0.0044966132315395
"Group 8-C-4","Anaerocolumna",3,401858,7.46532357200802e-06
"Group 8-C-4","Saccharibacillus",5,401858,1.24422059533467e-05
"Group 8-C-4","Roseococcus",8,401858,1.99075295253547e-05
"Group 8-C-4","Devosia",54,401858,0.000134375824296144
"Group 8-C-4","Pararheinheimera",10,401858,2.48844119066934e-05
"Group 8-C-4","Akkermansia",124,401858,0.000308566707642998
"Group 8-C-4","Duncaniella",62,401858,0.000154283353821499
"Group 8-C-4","Microbacterium",127,401858,0.000316032031215006
"Group 8-C-4","Aquaspirillum",6,401858,1.4930647144016e-05
"Group 8-C-4","Thomasclavelia",9,401858,2.23959707160241e-05
"Group 8-C-4","Anaerococcus",648,401858,0.00161250989155373
"Group 8-C-4","Paraburkholderia",1552,401858,0.00386206072791882
"Group 8-C-4","Streptomyces",1,401858,2.48844119066934e-06
"Group 8-C-4","Kroppenstedtia",69,401858,0.000171702442156185
"Group 8-C-4","Schnuerera",6,401858,1.4930647144016e-05
"Group 8-C-4","Bdellovibrio",19,401858,4.72803826227175e-05
"Group 8-C-4","Pirellulimonas",3,401858,7.46532357200802e-06
"Group 8-C-4","Enterocloster",11,401858,2.73728530973627e-05
"Group 8-C-4","Lacrimispora",10,401858,2.48844119066934e-05
"Group 8-C-4","Pseudomonas",5306,401858,0.0132036689576915
"Group 8-C-4","Lachnoclostridium",13,401858,3.23497354787014e-05
"Group 8-C-4","Kineothrix",11,401858,2.73728530973627e-05
"Group 8-C-4","Lacrimispora",15,401858,3.73266178600401e-05
"Group 8-C-4","Marmoricola",157,401858,0.000390685266935087
"Group 8-C-4","Shouchella",45,401858,0.00011197985358012
"Group 8-C-4","Kineothrix",21,401858,5.22572650040562e-05
"Group 8-C-4","Ligilactobacillus",8,401858,1.99075295253547e-05
"Group 8-C-4","Duncaniella",4,401858,9.95376476267736e-06
"Group 8-C-4","Saccharopolyspora",8,401858,1.99075295253547e-05
"Group 8-C-4","Loigolactobacillus",22,401858,5.47457061947255e-05
"Group 8-C-4","Gudongella",16,401858,3.98150590507095e-05
"Group 8-C-4","Romboutsia",130,401858,0.000323497354787014
"Group 8-C-4","Alistipes",5,401858,1.24422059533467e-05
"Group 8-C-4","Janthinobacterium",181,401858,0.000450407855511151
"Group 8-C-4","Nocardioides",170,401858,0.000423035002413788
"Group 8-C-4","Lacrimispora",5,401858,1.24422059533467e-05
"Group 8-C-4","Niastella",2,401858,4.97688238133868e-06
"Group 8-C-4","Paraburkholderia",1552,401858,0.00386206072791882
"Group 8-C-4","Coprococcus",60,401858,0.00014930647144016
"Group 8-C-4","Arenivirga",1667,401858,0.00414823146484579
"Group 8-C-4","Saccharibacillus",8230,401858,0.0204798709992087
"Group 8-C-4","Oerskovia",16,401858,3.98150590507095e-05
"Group 8-C-4","Clostridium",88,401858,0.000218982824778902
"Group 8-C-4","Lactobacillus",8,401858,1.99075295253547e-05
"Group 8-C-4","Aeromicrobium",329,401858,0.000818697151730213
"Group 8-C-4","Microlunatus",3,401858,7.46532357200802e-06
"Group 8-C-4","Megasphaera",4,401858,9.95376476267736e-06
"Group 8-C-4","Moorella",2,401858,4.97688238133868e-06
"Group 8-C-4","Vulgatibacter",6,401858,1.4930647144016e-05
"Group 8-C-4","Tissierella",8,401858,1.99075295253547e-05
"Group 8-C-4","Flavobacterium",104,401858,0.000258797883829611
"Group 8-C-4","Streptococcus",3,401858,7.46532357200802e-06
"Group 8-C-4","Jeotgalicoccus",28,401858,6.96763533387415e-05
"Group 8-C-4","Ruania",21,401858,5.22572650040562e-05
"Group 8-C-4","Gallicola",81,401858,0.000201563736444217
"Group 8-C-4","Geobacter",3,401858,7.46532357200802e-06
"Group 8-C-4","Enterococcus",93,401858,0.000231425030732249
"Group 8-C-4","Brevundimonas",115,401858,0.000286170736926974
"Group 8-C-4","Oceanobacillus",63,401858,0.000156771795012168
"Group 8-C-4","Lentimicrobium",2,401858,4.97688238133868e-06
"Group 8-C-4","Desmospora",178,401858,0.000442942531939143
"Group 8-C-4","Mediterraneibacter",20,401858,4.97688238133868e-05
"Group 8-C-4","Methylobacterium",16,401858,3.98150590507095e-05
"Group 8-C-4","Saccharibacillus",21,401858,5.22572650040562e-05
"Group 8-C-4","Ralstonia",15,401858,3.73266178600401e-05
"Group 8-C-4","Tepidimicrobium",42,401858,0.000104514530008112
"Group 8-C-4","Nocardiopsis",18,401858,4.47919414320481e-05
"Group 8-C-4","Solirubrobacter",5,401858,1.24422059533467e-05
"Group 8-C-4","Amorphus",23,401858,5.72341473853948e-05
"Group 8-C-4","Saccharopolyspora",46,401858,0.00011446829477079
"Group 8-C-4","Erysipelothrix",6,401858,1.4930647144016e-05
"Group 8-C-4","Blautia",11,401858,2.73728530973627e-05
"Group 8-C-4","Ruminiclostridium",7,401858,1.74190883346854e-05
"Group 8-C-4","Caldicoprobacter",5,401858,1.24422059533467e-05
"Group 8-C-4","Blautia",7,401858,1.74190883346854e-05
"Group 8-C-4","Aggregatilinea",10,401858,2.48844119066934e-05
"Group 8-C-4","Pseudogracilibacillus",82,401858,0.000204052177634886
"Group 8-C-4","Duncaniella",85,401858,0.000211517501206894
"Group 8-C-4","Buttiauxella",37,401858,9.20723240547656e-05
"Group 8-C-4","Burkholderia",90,401858,0.000223959707160241
"Group 8-C-4","Paraburkholderia",7,401858,1.74190883346854e-05
"Group 8-C-4","Blautia",3,401858,7.46532357200802e-06
"Group 8-C-4","Sangeribacter",93,401858,0.000231425030732249
"Group 8-C-4","Enterobacter",49,401858,0.000121933618342798
