"","sampleid","genus","count","count_total","count_relative","Treatment","Time_point","Treatment_group","color","color_base","color_label_group","color_label_group_distinct"
"1658","Group 6-C-2","Clostridium",439,72312,0.00607091492421728,"TBI","1d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1659","Group 6-C-2","Eubacterium",416,72312,0.00575284876645647,"TBI","1d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1660","Group 6-C-2","Adlercreutzia",397,72312,0.00549009846221927,"TBI","1d","chemotherapy","#9A6096","#A77097","p__Actinobacteria","p__Actinobacteria.35"
"1661","Group 6-C-3","Duncaniella",8117,98277,0.0825930787468075,"TBI","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1662","Group 6-C-3","Lactobacillus",7398,98277,0.0752770231081535,"TBI","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1663","Group 6-C-3","Lactobacillus",5491,98277,0.0558726863864383,"TBI","4d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1664","Group 6-C-3","Marvinbryantia",5305,98277,0.0539800767219187,"TBI","4d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1665","Group 6-C-3","Marvinbryantia",3926,98277,0.0399483093704529,"TBI","4d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1666","Group 6-C-3","Turicibacter",3216,98277,0.0327238316187918,"TBI","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1667","Group 6-C-3","Duncaniella",2534,98277,0.0257842628488863,"TBI","4d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1668","Group 6-C-3","Turicibacter",2303,98277,0.0234337637494022,"TBI","4d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1669","Group 6-C-3","Clostridium",2061,98277,0.0209713361213712,"TBI","4d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1670","Group 6-C-3","Clostridium",1623,98277,0.0165145456210507,"TBI","4d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1671","Group 6-C-3","Mediterraneibacter",1422,98277,0.0144693061448762,"TBI","4d","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1672","Group 6-C-3","Mediterraneibacter",1139,98277,0.0115896903649888,"TBI","4d","chemotherapy","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1673","Group 6-C-3","Clostridium",1070,98277,0.0108875932313766,"TBI","4d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1674","Group 6-C-3","Sangeribacter",979,98277,0.00996163904067076,"TBI","4d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1675","Group 6-C-3","Clostridium",944,98277,0.0096055028134762,"TBI","4d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1676","Group 6-C-3","Eubacterium",928,98277,0.0094426976810444,"TBI","4d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1677","Group 6-C-3","Faecalicatena",830,98277,0.00844551624489962,"TBI","4d","chemotherapy","#D89691","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.1"
"1678","Group 6-C-3","Murimonas",809,98277,0.00823183450858288,"TBI","4d","chemotherapy","#FFA29A","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.49"
"1679","Group 6-C-3","Muribaculum",767,98277,0.00780447103594941,"TBI","4d","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1680","Group 6-C-3","Sangeribacter",721,98277,0.00733640628020798,"TBI","4d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1681","Group 6-C-4","Lactobacillus",35061,144282,0.243003285233085,"TBI","7d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1682","Group 6-C-4","Lactobacillus",34011,144282,0.235725870170915,"TBI","7d","chemotherapy","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1683","Group 6-C-4","Duncaniella",6803,144282,0.0471507187313733,"TBI","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1684","Group 6-C-4","Duncaniella",6299,144282,0.0436575595015317,"TBI","7d","chemotherapy","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1685","Group 6-C-4","Turicibacter",5902,144282,0.0409060035208827,"TBI","7d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1686","Group 6-C-4","Turicibacter",5736,144282,0.0397554788539111,"TBI","7d","chemotherapy","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1687","Group 6-C-4","Guopingia",2122,144282,0.014707309297071,"TBI","7d","chemotherapy","#B6B2B0","#B6B2B0","other__other","other__other.400"
"1688","Group 6-C-4","Guopingia",1864,144282,0.0129191444532235,"TBI","7d","chemotherapy","#B6B2B0","#B6B2B0","other__other","other__other.400"
"1689","Group 6-C-4","Olsenella",1474,144282,0.010216104572989,"TBI","7d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1690","Group 6-C-4","Olsenella",1427,144282,0.00989035361306331,"TBI","7d","chemotherapy","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1691","Group 6-C-4","Marvinbryantia",1418,144282,0.00982797576967328,"TBI","7d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1692","Group 6-C-4","Marvinbryantia",1286,144282,0.0089131007332862,"TBI","7d","chemotherapy","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1693","Group 6-C-4","Saccharibacillus",1080,144282,0.00748534120680334,"TBI","7d","chemotherapy","#C4C3C2","#BBBBBB","other__other","other__other.272"
"1694","Group 6-C-4","Sangeribacter",907,144282,0.00628630043941725,"TBI","7d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1695","Group 6-C-4","Sangeribacter",831,144282,0.00575955420634591,"TBI","7d","chemotherapy","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1696","Group 6-C-4","Muribaculum",815,144282,0.00564866026254141,"TBI","7d","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1697","Group 6-C-4","Eubacterium",731,144282,0.00506646705756782,"TBI","7d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1698","Group 6-C-4","Clostridium",719,144282,0.00498329659971445,"TBI","7d","chemotherapy","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1699","Group 6-C-4","Eubacterium",705,144282,0.00488626439888552,"TBI","7d","chemotherapy","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1700","Group 6-C-4","Muribaculum",680,144282,0.00471299261169099,"TBI","7d","chemotherapy","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1701","Group 7-A-1","Akkermansia",19046,161085,0.118235714064003,"Flouroquinolone","Baseline","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1702","Group 7-A-1","Akkermansia",17698,161085,0.109867461278207,"Flouroquinolone","Baseline","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1703","Group 7-A-1","Turicibacter",11950,161085,0.0741844367880312,"Flouroquinolone","Baseline","antibiotics","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1704","Group 7-A-1","Turicibacter",11448,161085,0.0710680696526678,"Flouroquinolone","Baseline","antibiotics","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1705","Group 7-A-1","Olsenella",10305,161085,0.0639724369121892,"Flouroquinolone","Baseline","antibiotics","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1706","Group 7-A-1","Olsenella",10174,161085,0.0631592016637179,"Flouroquinolone","Baseline","antibiotics","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1707","Group 7-A-1","Lactobacillus",9089,161085,0.0564236272775243,"Flouroquinolone","Baseline","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1708","Group 7-A-1","Lactobacillus",8634,161085,0.053599031567185,"Flouroquinolone","Baseline","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1709","Group 7-A-1","Duncaniella",8607,161085,0.0534314181953627,"Flouroquinolone","Baseline","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1710","Group 7-A-1","Duncaniella",8098,161085,0.0502715957413788,"Flouroquinolone","Baseline","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1711","Group 7-A-1","Ruminiclostridium",2442,161085,0.0151596982959307,"Flouroquinolone","Baseline","antibiotics","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"1712","Group 7-A-1","Marvinbryantia",2422,161085,0.015035540242729,"Flouroquinolone","Baseline","antibiotics","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1713","Group 7-A-1","Ruminiclostridium",2316,161085,0.0143775025607598,"Flouroquinolone","Baseline","antibiotics","#898147","#9C854E","o__Clostridiales","o__Clostridiales.6"
"1714","Group 7-A-1","Marvinbryantia",2096,161085,0.0130117639755409,"Flouroquinolone","Baseline","antibiotics","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1715","Group 7-A-1","Eubacterium",1037,161085,0.00643759505850948,"Flouroquinolone","Baseline","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1716","Group 7-A-1","Eubacterium",999,161085,0.0062016947574262,"Flouroquinolone","Baseline","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1717","Group 7-A-1","Duncaniella",915,161085,0.00568023093397896,"Flouroquinolone","Baseline","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1718","Group 7-A-1","Duncaniella",894,161085,0.00554986497811714,"Flouroquinolone","Baseline","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1719","Group 7-A-1","Anaerostipes",764,161085,0.00474283763230593,"Flouroquinolone","Baseline","antibiotics","#E78791","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.16"
"1720","Group 7-A-1","Mediterraneibacter",721,161085,0.00447589781792221,"Flouroquinolone","Baseline","antibiotics","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1721","Group 7-A-2","Lactobacillus",29604,130535,0.226789749875512,"Flouroquinolone","1d","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1722","Group 7-A-2","Lactobacillus",25639,130535,0.1964147546635,"Flouroquinolone","1d","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1723","Group 7-A-2","Eubacterium",7822,130535,0.0599226261156012,"Flouroquinolone","1d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1724","Group 7-A-2","Akkermansia",7278,130535,0.0557551614509518,"Flouroquinolone","1d","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1725","Group 7-A-2","Eubacterium",6580,130535,0.0504079365687364,"Flouroquinolone","1d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1726","Group 7-A-2","Duncaniella",6487,130535,0.0496954839698165,"Flouroquinolone","1d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1727","Group 7-A-2","Akkermansia",6158,130535,0.0471750871413797,"Flouroquinolone","1d","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1728","Group 7-A-2","Duncaniella",5145,130535,0.039414716359597,"Flouroquinolone","1d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1729","Group 7-A-2","Anaerostipes",1280,130535,0.0098057992109396,"Flouroquinolone","1d","antibiotics","#E78791","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.16"
"1730","Group 7-A-2","Mediterraneibacter",1263,130535,0.0096755659401693,"Flouroquinolone","1d","antibiotics","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1731","Group 7-A-2","Marvinbryantia",1228,130535,0.00940743861799517,"Flouroquinolone","1d","antibiotics","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1732","Group 7-A-2","Mediterraneibacter",1126,130535,0.00862603899337342,"Flouroquinolone","1d","antibiotics","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1733","Group 7-A-2","Anaerostipes",1075,130535,0.00823533918106255,"Flouroquinolone","1d","antibiotics","#E78791","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.16"
"1734","Group 7-A-2","Marvinbryantia",971,130535,0.00743861799517371,"Flouroquinolone","1d","antibiotics","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1735","Group 7-A-2","Adlercreutzia",885,130535,0.0067797908606887,"Flouroquinolone","1d","antibiotics","#9A6096","#A77097","p__Actinobacteria","p__Actinobacteria.35"
"1736","Group 7-A-2","Adlercreutzia",799,130535,0.0061209637262037,"Flouroquinolone","1d","antibiotics","#9A6096","#A77097","p__Actinobacteria","p__Actinobacteria.35"
"1737","Group 7-A-2","Eubacterium",727,130535,0.00556938752058835,"Flouroquinolone","1d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1738","Group 7-A-2","Eubacterium",672,130535,0.00514804458574329,"Flouroquinolone","1d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1739","Group 7-A-2","Eubacterium",641,130535,0.00491056038610334,"Flouroquinolone","1d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1740","Group 7-A-2","Eubacterium",639,130535,0.00489523882483625,"Flouroquinolone","1d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1741","Group 7-A-3","Lactobacillus",12133,45512,0.266589031464229,"Flouroquinolone","4d","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1742","Group 7-A-3","Lactobacillus",12043,45512,0.264611531024785,"Flouroquinolone","4d","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1743","Group 7-A-3","Duncaniella",4598,45512,0.101028300228511,"Flouroquinolone","4d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1744","Group 7-A-3","Duncaniella",3538,45512,0.0777377394972754,"Flouroquinolone","4d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1745","Group 7-A-3","Akkermansia",977,45512,0.0214668658815257,"Flouroquinolone","4d","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1746","Group 7-A-3","Akkermansia",814,45512,0.0178853928634206,"Flouroquinolone","4d","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1747","Group 7-A-3","Mediterraneibacter",396,45512,0.00870100193355599,"Flouroquinolone","4d","antibiotics","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1748","Group 7-A-3","Mediterraneibacter",390,45512,0.00856916857092635,"Flouroquinolone","4d","antibiotics","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1749","Group 7-A-3","Adlercreutzia",351,45512,0.00771225171383371,"Flouroquinolone","4d","antibiotics","#9A6096","#A77097","p__Actinobacteria","p__Actinobacteria.35"
"1750","Group 7-A-3","Sangeribacter",341,45512,0.00749252944278432,"Flouroquinolone","4d","antibiotics","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1751","Group 7-A-3","Adlercreutzia",330,45512,0.00725083494462999,"Flouroquinolone","4d","antibiotics","#9A6096","#A77097","p__Actinobacteria","p__Actinobacteria.35"
"1752","Group 7-A-3","Sangeribacter",322,45512,0.00707505712779047,"Flouroquinolone","4d","antibiotics","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1753","Group 7-A-3","Duncaniella",320,45512,0.00703111267358059,"Flouroquinolone","4d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1754","Group 7-A-3","Duncaniella",318,45512,0.00698716821937072,"Flouroquinolone","4d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1755","Group 7-A-3","Eggerthella",308,45512,0.00676744594832132,"Flouroquinolone","4d","antibiotics","#A76188","#A77097","p__Actinobacteria","p__Actinobacteria.83"
"1756","Group 7-A-3","Eggerthella",293,45512,0.00643786254174723,"Flouroquinolone","4d","antibiotics","#A76188","#A77097","p__Actinobacteria","p__Actinobacteria.83"
"1757","Group 7-A-3","Gordonibacter",277,45512,0.0060863069080682,"Flouroquinolone","4d","antibiotics","#A25C92","#A77097","p__Actinobacteria","p__Actinobacteria.56"
"1758","Group 7-A-3","Muribaculum",265,45512,0.00582264018280893,"Flouroquinolone","4d","antibiotics","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1759","Group 7-A-3","Eubacterium",263,45512,0.00577869572859905,"Flouroquinolone","4d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1760","Group 7-A-3","Muribaculum",255,45512,0.00560291791175954,"Flouroquinolone","4d","antibiotics","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1761","Group 7-A-4","Lactobacillus",12861,63930,0.201173158141717,"Flouroquinolone","7d","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1762","Group 7-A-4","Lactobacillus",12439,63930,0.194572188330987,"Flouroquinolone","7d","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1763","Group 7-A-4","Duncaniella",9597,63930,0.150117315814172,"Flouroquinolone","7d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1764","Group 7-A-4","Duncaniella",9377,63930,0.1466760519318,"Flouroquinolone","7d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1765","Group 7-A-4","Eubacterium",1387,63930,0.0216956045674957,"Flouroquinolone","7d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1766","Group 7-A-4","Eubacterium",1302,63930,0.0203660253402159,"Flouroquinolone","7d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1767","Group 7-A-4","Akkermansia",1115,63930,0.0174409510402002,"Flouroquinolone","7d","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1768","Group 7-A-4","Akkermansia",1080,63930,0.016893477240732,"Flouroquinolone","7d","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1769","Group 7-A-4","Sangeribacter",891,63930,0.0139371187236039,"Flouroquinolone","7d","antibiotics","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1770","Group 7-A-4","Sangeribacter",840,63930,0.013139371187236,"Flouroquinolone","7d","antibiotics","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1771","Group 7-A-4","Muribaculum",654,63930,0.0102299389957766,"Flouroquinolone","7d","antibiotics","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1772","Group 7-A-4","Duncaniella",628,63930,0.00982324417331456,"Flouroquinolone","7d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1773","Group 7-A-4","Duncaniella",627,63930,0.00980760206475833,"Flouroquinolone","7d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1774","Group 7-A-4","Muribaculum",603,63930,0.00943219145940873,"Flouroquinolone","7d","antibiotics","#4CA687","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.41"
"1775","Group 7-A-4","Sporofaciens",422,63930,0.00660096981073049,"Flouroquinolone","7d","antibiotics","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"1776","Group 7-A-4","Sporofaciens",403,63930,0.00630376974816205,"Flouroquinolone","7d","antibiotics","#efafab","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.52"
"1777","Group 7-A-4","Mediterraneibacter",366,63930,0.00572501173158142,"Flouroquinolone","7d","antibiotics","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1778","Group 7-A-4","Mediterraneibacter",333,63930,0.00520882214922572,"Flouroquinolone","7d","antibiotics","#f5cdca","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.53"
"1779","Group 7-A-4","Sangeribacter",291,63930,0.00455185358986391,"Flouroquinolone","7d","antibiotics","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1780","Group 7-A-4","Sangeribacter",287,63930,0.00448928515563898,"Flouroquinolone","7d","antibiotics","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1781","Group 7-B-1","Lactobacillus",16292,131106,0.124265861211539,"Flouroquinolone","Baseline","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1782","Group 7-B-1","Lactobacillus",15943,131106,0.121603893033118,"Flouroquinolone","Baseline","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1783","Group 7-B-1","Turicibacter",15830,131106,0.120741995026925,"Flouroquinolone","Baseline","antibiotics","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1784","Group 7-B-1","Turicibacter",15413,131106,0.117561362561591,"Flouroquinolone","Baseline","antibiotics","#66641B","#7A6920","o__Erysipelotrichales","o__Erysipelotrichales.1"
"1785","Group 7-B-1","Duncaniella",9323,131106,0.0711103992189526,"Flouroquinolone","Baseline","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1786","Group 7-B-1","Duncaniella",8363,131106,0.0637880798743002,"Flouroquinolone","Baseline","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1787","Group 7-B-1","Enterocloster",1519,131106,0.0115860448797156,"Flouroquinolone","Baseline","antibiotics","#f3c3c0","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.51"
"1788","Group 7-B-1","Sangeribacter",1408,131106,0.0107394017054902,"Flouroquinolone","Baseline","antibiotics","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1789","Group 7-B-1","Sangeribacter",1387,131106,0.0105792259698259,"Flouroquinolone","Baseline","antibiotics","#b9dbdb","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.101"
"1790","Group 7-B-1","Olsenella",1376,131106,0.0104953243940018,"Flouroquinolone","Baseline","antibiotics","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1791","Group 7-B-1","Enterocloster",1372,131106,0.0104648147300657,"Flouroquinolone","Baseline","antibiotics","#f3c3c0","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.51"
"1792","Group 7-B-1","Olsenella",1342,131106,0.0102359922505454,"Flouroquinolone","Baseline","antibiotics","#976396","#A77097","p__Actinobacteria","p__Actinobacteria.18"
"1793","Group 7-B-1","Akkermansia",1314,131106,0.010022424602993,"Flouroquinolone","Baseline","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1794","Group 7-B-1","Akkermansia",1046,131106,0.00797827711927753,"Flouroquinolone","Baseline","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1795","Group 7-B-1","Duncaniella",921,131106,0.00702485012127591,"Flouroquinolone","Baseline","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1796","Group 7-B-1","Duncaniella",900,131106,0.00686467438561164,"Flouroquinolone","Baseline","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1797","Group 7-B-1","Clostridium",812,131106,0.0061934617790185,"Flouroquinolone","Baseline","antibiotics","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1798","Group 7-B-1","Clostridium",800,131106,0.00610193278721035,"Flouroquinolone","Baseline","antibiotics","#9C763F","#9C854E","o__Clostridiales","o__Clostridiales.49"
"1799","Group 7-B-1","Marvinbryantia",751,131106,0.00572818940399372,"Flouroquinolone","Baseline","antibiotics","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1800","Group 7-B-1","Spiroplasma",723,131106,0.00551462175644135,"Flouroquinolone","Baseline","antibiotics","#B3B5B0","#BBBBBB","other__other","other__other.83"
"1801","Group 7-B-2","Lactobacillus",28894,137198,0.210600737620082,"Flouroquinolone","1d","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1802","Group 7-B-2","Lactobacillus",25381,137198,0.184995408096328,"Flouroquinolone","1d","antibiotics","#3B51A3","#3B51A3","g__Lactobacillus","g__Lactobacillus.1"
"1803","Group 7-B-2","Eubacterium",9607,137198,0.0700228866310005,"Flouroquinolone","1d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1804","Group 7-B-2","Eubacterium",8161,137198,0.0594833743932127,"Flouroquinolone","1d","antibiotics","#8D764E","#9C854E","o__Clostridiales","o__Clostridiales.13"
"1805","Group 7-B-2","Marvinbryantia",2625,137198,0.0191329319669383,"Flouroquinolone","1d","antibiotics","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1806","Group 7-B-2","Akkermansia",2316,137198,0.0168807125468301,"Flouroquinolone","1d","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1807","Group 7-B-2","Marvinbryantia",2168,137198,0.0158019796206942,"Flouroquinolone","1d","antibiotics","#EDABA3","#EC9B96","f__Lachnospiraceae","f__Lachnospiraceae.28"
"1808","Group 7-B-2","Akkermansia",2074,137198,0.0151168384378781,"Flouroquinolone","1d","antibiotics","#377EB8","#377EB8","g__Akkermansia","g__Akkermansia.1"
"1809","Group 7-B-2","Marseillibacter",1702,137198,0.0124054286505634,"Flouroquinolone","1d","antibiotics","#B6B2B3","#B6B2B0","other__other","other__other.404"
"1810","Group 7-B-2","Duncaniella",1474,137198,0.0107435968454351,"Flouroquinolone","1d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
"1811","Group 7-B-2","Duncaniella",1414,137198,0.0103062726861908,"Flouroquinolone","1d","antibiotics","#7fbebe","#51AB9B","p__Bacteroidetes","p__Bacteroidetes.100"
