"asv_id","kingdom","phylum","class","order","family","genus","species"
"81bc24d71d27467f93e983f7a71ac329","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnoclostridium","[Clostridium] scindens"
"81d6ca87dc87053f7f7cc3996a856a92","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Amylolactobacillus","Amylolactobacillus amylotrophicus"
"81f71e621e06a134a8e99e7bf9d6fe0e","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum gordoncarteri"
"822392129a6bd9ce6e05fcb4c35e0eff","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"822674d0d4227c0c9dba77b036c54907","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Neglectibacter","Neglectibacter timonensis"
"8259264657daaeeb3a1a284905755d63","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"825b4fda51eaa7992e86a1cbd7fb42eb","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter agilis"
"825bda1deab22f5454ddb68d354e8e25","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Alkalicoccus","Alkalicoccus chagannorensis"
"828450b5aacb9f76b80e36cd1c3d4dc1","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia stercoris"
"82b0547597fefc53ecb6cda7cc7249c8","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Sporofaciens","Sporofaciens musculi"
"82dadbf68f062a5dfd5d81f94975c662","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"830b2f96e02856e408f90c507936db3e","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Cutibacterium","Cutibacterium acnes"
"836732c5c6bf31b75646a7bad8d1ae2d","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Roseisolibacter","Roseisolibacter agri"
"836c0bda964e0aa492e48abc855e2727","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus kitasatonis"
"83f4c5d5656d2bcfd4684a7d53613a95","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter agilis"
"8428811ed921a04a9edd949d49262c99","Bacteria","Actinomycetota","Actinomycetes","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium occultum"
"843c358732c940448c96e989e3b9746e","Bacteria","Bacillota","Bacilli","Bacillales","Thermoactinomycetaceae","Novibacillus","Novibacillus thermophilus"
"848426d42e01b2c823633cd311f18397","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Terribacillus","Terribacillus saccharophilus"
"84da13bf230b32b64ad83386be50f2d9","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerobacterium","Anaerobacterium chartisolvens"
"852fac239c14055aa395b321297d85c8","Bacteria","Actinomycetota","Actinomycetes","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces salilacus"
"856aa349f937143687357c7cced8aa54","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Fusicatenibacter","Fusicatenibacter saccharivorans"
"857fdf061a3ec7b9072e5f71dd9755d4","Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Maricurvus","Maricurvus nonylphenolicus"
"8645332fa0993e7a7ce2086ea8d851f5","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Actinopolymorphaceae","Actinopolymorpha","Actinopolymorpha rutila"
"86b4f3b7e9efc991bd916640f2ea1367","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","Dorea phocaeensis"
"86e6284aab1bd0c08873929bb467c369","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"8734c0988d30a7ee708c31317a717bf4","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"874510cd143abb7d2869617aa7494be3","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Scardovia","Scardovia wiggsiae"
"879a91a4b4bc2f7c05479cfe32697707","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Jingyaoa","Jingyaoa shaoxingensis"
"87a53e2107f2162f8e2c24533b9a9c54","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Rothia","Rothia mucilaginosa"
"88549c30fae3dada3cbe2aa5b6956bd5","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"88a17ab594d858d6c6aa1be0efc77525","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes finegoldii"
"88a2df889e5d9ece358215e4a5b54544","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"88a9b7724cd46b370ff4dd95501a1251","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"88aa94e8d5b3ea41f3dd56643fcad3c1","Bacteria","Cyanobacteria","","Oscillatoriales","Laspinemataceae","Laspinema","Laspinema lumbricale"
"88cf29f73554840d1c2e030503dbdc6c","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas aeruginosa"
"88d3ae44b33d2d16ff6b92488b0775ac","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Salmonella","Salmonella enterica"
"88ece2e5374a16c3ee1ecfe751d07fc4","Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma","Spiroplasma chinense"
"88f065b816d1008c4232e3a1a9604ec8","Bacteria","Bacillota","Bacilli","Lactobacillales","Carnobacteriaceae","Carnobacterium","Carnobacterium alterfunditum"
"8912ce4b9aaf02aeecd55facad147cc2","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus agarexedens"
"892b6e31172a1583f4a2b7286007a0ad","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas mangiferae"
"8981c12623b26d8551b24b96b670b2ea","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae","Aureimonas","Aureimonas ferruginea"
"898573cb1753a474e55373467aad3125","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerocolumna","Anaerocolumna sedimenticola"
"8a1049af832e9040769cabb57f0afb6f","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus endophyticus"
"8a1c2a08b2e381ea1a6cdb11162ec18c","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus fermentum"
"8a47ee2bf1f761b8b9d27a006e81e49c","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium beijerinckii"
"8a54425fc20ec0bb1e6ac0dabe781653","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"8a7bfc4062419a1fe049403d39eef02f","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus sacchari"
"8abd1fbad8d5b5e45fd650fb3ea69575","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum gordoncarteri"
"8ac5b7bb962454a6a03b7521a7747d8f","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Luoshenia","Luoshenia tenuis"
"8ad18e8dcc957faf8520b4bfb80e9c36","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Bilifractor","Bilifractor porci"
"8af6a3e045444e3c7ddbdea15c6a9764","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens"
"8b78da65d0a7a2e0ffdc4b51614132fb","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora saccharolytica"
"8b8dc938319539c45768176346a6737c","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"8c152467661f21089ac7a64e85ca01b0","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium xylanophilum"
"8c209ee8e76416c7b02ee0e1410a18f5","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Globicatella","Globicatella sanguinis"
"8c43f13370b19c3232a5e625ec6b7e4a","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Waltera","Waltera intestinalis"
"8ca6dabeb5df41e05f161e156626412f","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Paeniclostridium","[Eubacterium] tenue"
"8cbe98f115db3df4e579e52c89b6e1dd","Bacteria","","","","","Bactoderma","Bactoderma rosea"
"8cd4f149574c74eaf4a70799c6cd2964","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Savagea","Savagea serpentis"
"8cdb573228a973b53855a70beadff0e5","Bacteria","Actinomycetota","Actinomycetes","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium arosiense"
"8cf97497cb1f133b251b44392daf55f3","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Rheinheimera","Rheinheimera riviphila"
"8d176c18a51c954ea66516915fdd9fe5","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Acutalibacter","Acutalibacter muris"
"8d19e93b8dce6ef7b6e5f66031e2419c","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"8d20590a09d27427256498ff26a842ac","Bacteria","Bacillota","Tissierellia","Tissierellales","Tepidimicrobiaceae","Schnuerera","Schnuerera ultunensis"
"8d524682946b32b70022cf795114913f","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","Eubacterium coprostanoligenes"
"8daac5674f00e874a2d6e4a6d0ead2eb","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lacrimispora","Lacrimispora algidixylanolytica"
"8dab315387219163709714705d783faa","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Fusimonas","Fusimonas intestini"
"8e023cb330a4cedaa6f0470dc5e7ae19","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter agilis"
"8e18fbb55e540b2eb4c0bd6e2e40f551","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bulleidia","Bulleidia extructa"
"8e192dc287a5d132076ab94d9c540ca2","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Hungatella","Hungatella effluvii"
"8e26f280130680dbea71efd55e31ec96","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Marseillibacter","Marseillibacter massiliensis"
"8f28152ea64d753fe4a1c90efe43f4bf","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"8f433b30b0f7d395ba943bc524a5df24","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Murimonas","Murimonas intestini"
"8f469ea14405132b270c9c0ad65aeb06","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter agilis"
"8f5489ecd7e2a8f0673216752929008f","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster bolteae"
"8f75cff7cf7b0d80f07540ce48494a01","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pseudogracilibacillus","Pseudogracilibacillus endophyticus"
"8fbd1ce412da422ab724462bbdc3d0de","Bacteria","Bacillota","Clostridia","Eubacteriales","Gracilibacteraceae","Gracilibacter","Gracilibacter thermotolerans"
"8ffa476cef7047a9397078e18f87ab96","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Chimaeribacter","Chimaeribacter arupi"
"90c956f9b9aef363d4e3c5b95a85e562","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"90f2e9cbf7f20d31c2cfa77bd54e4040","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus sacchari"
"916e9832111bb33d4f24c75a0ca97abe","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Paraeggerthella","Paraeggerthella hongkongensis"
"918a99c9b527ad06d91846b11081aff9","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"91d927414b6c5fb3c67a36a8db5fcf5b","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","Spirochaeta lutea"
"921baec3eedee2b4b20b6be8eed6c800","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"922939adf9341b699d89774b982ad51c","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium algeriense"
"9255d0b1ea09bd5db1e6049f80d8d99a","Bacteria","Bacillota","Desulfuribacillia","Desulfuribacillales","Desulfuribacillaceae","Desulfuribacillus","Desulfuribacillus stibiiarsenatis"
"926931adf437be4b9c50234b2c5ce7e2","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muricolitica"
"92917a8dbd0eb61317ceaca0e709788e","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"92b17d71016ab04619aa07db1a965426","Bacteria","Bacillota","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus anginosus"
"92ea286477a7de9884b15571dd5ebb42","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Enterocloster","Enterocloster aldenensis"
"934cff5c186c6c14a09974d3b5848950","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus lautus"
"93857f73b6b6de3d0b5e0a9db7f1c086","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Romboutsia","Romboutsia timonensis"
"939197540b586552362c67adcc9e0dee","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Olegusella","Olegusella massiliensis"
"93aa82f8fe9f35cdfa0f540ef8e96c4e","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium cellulosilyticum"
"93d78c5a3068320211863d111002b26d","Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma","Acholeplasma vituli"
"941a28ef859c5cc64868dbecf687eb1b","Bacteria","Bacillota","Bacilli","Lactobacillales","Aerococcaceae","Facklamia","Facklamia hominis"
"9468ab0f1cd95230eb00b7a2c21568a0","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Guopingia","Guopingia tenuis"
"9480c088d905f3c52573717411b3f00b","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Bilifractor","Bilifractor porci"
"94957e056f43b1d1c4dc34d4a56e6b0a","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella norrlandica"
"9546ea93e93a98fbb41108c5523538d7","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"95b1bb73bd4d25e8471ad52ce33e8cc6","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia obeum"
"95e5ccc04229be362500686d6532c97c","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerobacterium","Anaerobacterium chartisolvens"
"964b140426305a37aaaafb227a6bccdc","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium cellulosilyticum"
"9658fe5382fc5d3236c977d584ffa8c4","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix","Erysipelothrix anatis"
"96860559e33edd3e730fb7c0a58421e4","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Oceanirhabdus","Oceanirhabdus sediminicola"
"9694811b2299f2941d5363cc4193f6f8","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"96bd1a82dd8d3d78b87affd54fb0482d","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"973cd55f04d9d24f36e2212a6f91c565","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"97a0d63654193f59b858e2692ccbbda0","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum gordoncarteri"
"97b703813ee5e5654e0df486f0dddbf4","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus","Peptostreptococcus anaerobius"
"97d93615a289855d8dd7d3f9ce02c276","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"97e83f4f831dcb038506754fb42a491c","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus","Paracoccus aestuariivivens"
"97efaeb2686fb349f510233b74d1c99d","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"98141c6013812a680fb78dbb677dc7e0","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus oris"
"9819cc601449ccd48fe11020b90798c4","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Conyzicola","Conyzicola lurida"
"98420bb687a9935dfdbba835e971df10","Bacteria","Bacillota","Tissierellia","Tissierellales","Sporanaerobacteraceae","Anaerosalibacter","Anaerosalibacter bizertensis"
"9859dd0701e45addc60795952c45985a","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Peptococcus","Peptococcus simiae"
"98ed6d9c87c567e23c337cf124dd5627","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia equolifaciens"
"996a7fa031c9e38abd0c7eadd7dcecba","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Waltera","Waltera intestinalis"
"998e4efbc35d7fe64d8245ca46b64a3d","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Gehongia","Gehongia tenuis"
"99b5cf31255358b659989eabb855c3b9","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Afipia","Afipia massiliensis"
"99f8e73a271a93cc5c0251bae18a668f","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia hattorii"
"9a130667c20e1cc59e196d2a2f511279","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria","Kocuria uropygialis"
"9a3a7c2862a7067f4ba0f59c33b3e9a3","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"9a4cefeed66c29ab40feddf0c00e239e","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Bilifractor","Bilifractor porci"
"9a79be80d253962c7f6e64adfccab1ce","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter agilis"
"9a833e35dd1274f4d3b16603707ce570","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pseudogracilibacillus","Pseudogracilibacillus endophyticus"
"9af34d501461daaadcd3572ba84adf54","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Agathobaculum","Agathobaculum desmolans"
"9b007bf2b5bface0f4db068bae41dabd","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Qiania","Qiania dongpingensis"
"9b016cdfbf0ebc6a1a04f608e5da8c6d","Bacteria","Bacillota","Clostridia","Eubacteriales","","Intestinimonas","Intestinimonas gabonensis"
"9b480ed22dbc61d3c647b0873cf91e4f","Bacteria","Tenericutes","Mollicutes","Haloplasmatales","Haloplasmataceae","Haloplasma","Haloplasma contractile"
"9bd7775330dc5ea0c1fcb398b16cfeb6","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus ndiopicus"
"9bf13d9738bbc37e460b0873bd7f026d","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","Parasutterella excrementihominis"
"9c0ae558d38ff24663696777d2f9b0fb","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Kineothrix","Kineothrix alysoides"
"9c0cc2d42d4c3f7906ae141584fac1c5","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Lysinibacillus","Lysinibacillus boronitolerans"
"9c28e38a0b9429a276697353361e1697","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Waltera","Waltera intestinalis"
"9c42332a1f8336ba31a2d65e9b01931d","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"9c7a56dbce0ee7594066fb9eb3a1c517","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Dysosmobacter","Dysosmobacter welbionis"
"9d2257f5ab16fb2a1611e6e4d95b3192","Bacteria","Bacillota","Bacilli","Bacillales","","Gemella","Gemella haemolysans"
"9d35e0c1a1d03f9277989444d5763ea3","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Boseaceae","Bosea","Bosea robiniae"
"9d6b80241c28fb1f5643a6f9059d15bd","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides ginsengagri"
"9d70830f78e6bcea1cda9dbe524c1706","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospira","Lachnospira multipara"
"9dcdadbbff8e32f6185c1836616cbf5f","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Adlercreutzia","Adlercreutzia equolifaciens"
"9dce2d32c9d906ffa1a734f52bc59514","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"9de02c33f31c286977398502431e023b","Bacteria","Cyanobacteria","","Oscillatoriales","Oscillatoriaceae","Argonema","Argonema antarcticum"
"9dfa1ae847158cb6e685211b43b982ea","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Aeromicrobium halotolerans"
"9e62d1ad18eda881c1b85d6040bccc42","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus gasseri"
"9e7138cc63b923b12f8c19c5ac3aba08","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Amylolactobacillus","Amylolactobacillus amylotrophicus"
"9e888cbcf3cc6f174b00e8f3b62eba18","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ethanoligenens","Ethanoligenens harbinense"
"9eadebee812356077cf9130b3dd76986","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","Muribaculum gordoncarteri"
"9eaeed012a6ec2e98068ed9388b6b93e","Bacteria","Bacillota","Bacilli","Bacillales","Paenibacillaceae","Saccharibacillus","Saccharibacillus endophyticus"
"9f32b1306f95f293ed3b87fb44b10c2c","Bacteria","Actinomycetota","Actinomycetes","Glycomycetales","Glycomycetaceae","Glycomyces","Glycomyces tarimensis"
"9f701ebe296e2035e4d7bba8cdedd285","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Anaerocolumna","Anaerocolumna jejuensis"
"9fa68f181faf2be28524b0efee4ea7e9","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Curtobacterium","Curtobacterium allii"
"9fd96771b028a7be4e98a49288c1e050","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium disporicum"
"a0bce99f45c4870422586768bb3a89af","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Murimonas","Murimonas intestini"
"a0c82f79a9104282a58902f1247c2aff","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Mediterraneibacter","Mediterraneibacter glycyrrhizinilyticus"
"a0cd4427c0a6b45b23552b3a4349bd80","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Duncaniella","Duncaniella muris"
"a0f7032b780766d5bbc0f9e83f9c36df","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Ruminiclostridium","Ruminiclostridium cellobioparum"
"a15439f2d369d4da94bb35a788a60803","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Sangeribacter","Sangeribacter muris"
"a16bc09b592755c761b2ad129dfd9ba9","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia","Akkermansia muciniphila"
"a1fd2bc2a025ded7e36aa97f595190ea","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Bradyrhizobium","Bradyrhizobium campsiandrae"
"a21f0418dd9ab8dd9cdd4abd4b45b8d2","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium porci"
"a29beb21c51d32753d5666a8aa1fbe1a","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","Blautia obeum"
"a2ca475c844d58e4c2b2854878c6efd6","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium chartatabidum"
"a2e20f270d4863564b8bd74b5f406b9b","Bacteria","Bacillota","Tissierellia","Tissierellales","Thermohalobacteraceae","Caldisalinibacter","Caldisalinibacter kiritimatiensis"
"a30b826169750779fcfa7565a2a231a8","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Neglectibacter","Neglectibacter timonensis"
"a30c2b05faec1e174f5fc7ebb69f5e0d","Bacteria","Bacillota","Clostridia","Eubacteriales","","Natranaerovirga","Natranaerovirga pectinivora"
"a3ab6802b9c5f8c5b9fd6569fb6493b9","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Turicibacteraceae","Turicibacter","Turicibacter bilis"
"a4a5ffe91543307590e6dc171e37c103","Bacteria","Actinomycetota","Actinomycetes","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium dentalis"
